"20-560 Inlet View" ,"Sup Court JD3 Easter" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Easter" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Sup Court JD3 Easter" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Sup Court JD3 Easter" ,"YES" ,"NP" ,"Total" ,292 ,
"20-560 Inlet View" ,"Sup Court JD3 Easter" ,"NO" ,"NP" ,"Total" ,94 ,
"20-560 Inlet View" ,"Sup Court JD3 Kristiansen" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Kristiansen" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Kristiansen" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Sup Court JD3 Kristiansen" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Sup Court JD3 Kristiansen" ,"YES" ,"NP" ,"Total" ,278 ,
"20-560 Inlet View" ,"Sup Court JD3 Kristiansen" ,"NO" ,"NP" ,"Total" ,102 ,
"20-560 Inlet View" ,"Sup Court JD3 Marston" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Marston" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Marston" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Sup Court JD3 Marston" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Sup Court JD3 Marston" ,"YES" ,"NP" ,"Total" ,293 ,
"20-560 Inlet View" ,"Sup Court JD3 Marston" ,"NO" ,"NP" ,"Total" ,98 ,
"20-560 Inlet View" ,"Sup Court JD3 Moran" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Moran" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Moran" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Sup Court JD3 Moran" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Sup Court JD3 Moran" ,"YES" ,"NP" ,"Total" ,276 ,
"20-560 Inlet View" ,"Sup Court JD3 Moran" ,"NO" ,"NP" ,"Total" ,102 ,
"20-560 Inlet View" ,"Sup Court JD3 Rindner" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Rindner" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Rindner" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Sup Court JD3 Rindner" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Sup Court JD3 Rindner" ,"YES" ,"NP" ,"Total" ,277 ,
"20-560 Inlet View" ,"Sup Court JD3 Rindner" ,"NO" ,"NP" ,"Total" ,108 ,
"20-560 Inlet View" ,"Sup Court JD3 Saxby" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Saxby" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Saxby" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Sup Court JD3 Saxby" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Sup Court JD3 Saxby" ,"YES" ,"NP" ,"Total" ,280 ,
"20-560 Inlet View" ,"Sup Court JD3 Saxby" ,"NO" ,"NP" ,"Total" ,100 ,
"20-560 Inlet View" ,"Sup Court JD3 Smith" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Smith" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 Smith" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Sup Court JD3 Smith" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Sup Court JD3 Smith" ,"YES" ,"NP" ,"Total" ,280 ,
"20-560 Inlet View" ,"Sup Court JD3 Smith" ,"NO" ,"NP" ,"Total" ,99 ,
"20-560 Inlet View" ,"Sup Court JD3 White" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 White" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Sup Court JD3 White" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Sup Court JD3 White" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Sup Court JD3 White" ,"YES" ,"NP" ,"Total" ,271 ,
"20-560 Inlet View" ,"Sup Court JD3 White" ,"NO" ,"NP" ,"Total" ,101 ,
"20-560 Inlet View" ,"Dis Court JD3 Dickson" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Dickson" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Dickson" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Dis Court JD3 Dickson" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Dis Court JD3 Dickson" ,"YES" ,"NP" ,"Total" ,286 ,
"20-560 Inlet View" ,"Dis Court JD3 Dickson" ,"NO" ,"NP" ,"Total" ,91 ,
"20-560 Inlet View" ,"Dis Court JD3 Hanley" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Hanley" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Hanley" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Dis Court JD3 Hanley" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Dis Court JD3 Hanley" ,"YES" ,"NP" ,"Total" ,284 ,
"20-560 Inlet View" ,"Dis Court JD3 Hanley" ,"NO" ,"NP" ,"Total" ,94 ,
"20-560 Inlet View" ,"Dis Court JD3 Henderson" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Henderson" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Henderson" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Dis Court JD3 Henderson" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Dis Court JD3 Henderson" ,"YES" ,"NP" ,"Total" ,279 ,
"20-560 Inlet View" ,"Dis Court JD3 Henderson" ,"NO" ,"NP" ,"Total" ,96 ,
"20-560 Inlet View" ,"Dis Court JD3 Murphy" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Murphy" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Murphy" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Dis Court JD3 Murphy" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Dis Court JD3 Murphy" ,"YES" ,"NP" ,"Total" ,275 ,
"20-560 Inlet View" ,"Dis Court JD3 Murphy" ,"NO" ,"NP" ,"Total" ,100 ,
"20-560 Inlet View" ,"Dis Court JD3 Schally" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Schally" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Schally" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Dis Court JD3 Schally" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Dis Court JD3 Schally" ,"YES" ,"NP" ,"Total" ,275 ,
"20-560 Inlet View" ,"Dis Court JD3 Schally" ,"NO" ,"NP" ,"Total" ,100 ,
"20-560 Inlet View" ,"Dis Court JD3 Swiderski" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Swiderski" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Swiderski" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Dis Court JD3 Swiderski" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Dis Court JD3 Swiderski" ,"YES" ,"NP" ,"Total" ,283 ,
"20-560 Inlet View" ,"Dis Court JD3 Swiderski" ,"NO" ,"NP" ,"Total" ,95 ,
"20-560 Inlet View" ,"Dis Court JD3 Wallace" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Wallace" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Wallace" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Dis Court JD3 Wallace" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Dis Court JD3 Wallace" ,"YES" ,"NP" ,"Total" ,280 ,
"20-560 Inlet View" ,"Dis Court JD3 Wallace" ,"NO" ,"NP" ,"Total" ,96 ,
"20-560 Inlet View" ,"Dis Court JD3 Washington" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Washington" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Washington" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Dis Court JD3 Washington" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Dis Court JD3 Washington" ,"YES" ,"NP" ,"Total" ,282 ,
"20-560 Inlet View" ,"Dis Court JD3 Washington" ,"NO" ,"NP" ,"Total" ,96 ,
"20-560 Inlet View" ,"Dis Court JD3 Zwink" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Zwink" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-560 Inlet View" ,"Dis Court JD3 Zwink" ,"Registered Voters" ,"NP" ,"Total" ,1177 ,
"20-560 Inlet View" ,"Dis Court JD3 Zwink" ,"Times Counted" ,"NP" ,"Total" ,487 ,
"20-560 Inlet View" ,"Dis Court JD3 Zwink" ,"YES" ,"NP" ,"Total" ,274 ,
"20-560 Inlet View" ,"Dis Court JD3 Zwink" ,"NO" ,"NP" ,"Total" ,99 ,
"20-565 Westchester" ,"Race Statistics" ,"Number of Precincts" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Race Statistics" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"US PRESIDENT" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"US PRESIDENT" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"US PRESIDENT" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"US PRESIDENT" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"US PRESIDENT" ,"Castle, Darrell L." ,"CON" ,"Total" ,2 ,
"20-565 Westchester" ,"US PRESIDENT" ,"Clinton, Hillary" ,"DEM" ,"Total" ,219 ,
"20-565 Westchester" ,"US PRESIDENT" ,"De La Fuente, Roque" ,"NA" ,"Total" ,1 ,
"20-565 Westchester" ,"US PRESIDENT" ,"Johnson, Gary" ,"LIB" ,"Total" ,12 ,
"20-565 Westchester" ,"US PRESIDENT" ,"Stein, Jill" ,"GRE" ,"Total" ,7 ,
"20-565 Westchester" ,"US PRESIDENT" ,"Trump, Donald J." ,"REP" ,"Total" ,97 ,
"20-565 Westchester" ,"US PRESIDENT" ,"Write-in 60" ,"NP" ,"Total" ,7 ,
"20-565 Westchester" ,"US SENATOR" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"US SENATOR" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"US SENATOR" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"US SENATOR" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"US SENATOR" ,"Craig, Breck A. " ,"NA" ,"Total" ,1 ,
"20-565 Westchester" ,"US SENATOR" ,"Gianoutsos, Ted" ,"NA" ,"Total" ,2 ,
"20-565 Westchester" ,"US SENATOR" ,"Metcalfe, Ray" ,"DEM" ,"Total" ,39 ,
"20-565 Westchester" ,"US SENATOR" ,"Miller, Joe" ,"LIB" ,"Total" ,45 ,
"20-565 Westchester" ,"US SENATOR" ,"Murkowski, Lisa" ,"REP" ,"Total" ,140 ,
"20-565 Westchester" ,"US SENATOR" ,"Stock, Margaret" ,"NA" ,"Total" ,115 ,
"20-565 Westchester" ,"US SENATOR" ,"Write-in 70" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"US REPRESENTATIVE" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"US REPRESENTATIVE" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"US REPRESENTATIVE" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"US REPRESENTATIVE" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"US REPRESENTATIVE" ,"Lindbeck, Steve" ,"DEM" ,"Total" ,208 ,
"20-565 Westchester" ,"US REPRESENTATIVE" ,"McDermott, Jim C. " ,"LIB" ,"Total" ,14 ,
"20-565 Westchester" ,"US REPRESENTATIVE" ,"Souphanavong, Bernie" ,"NA" ,"Total" ,10 ,
"20-565 Westchester" ,"US REPRESENTATIVE" ,"Young, Don" ,"REP" ,"Total" ,105 ,
"20-565 Westchester" ,"US REPRESENTATIVE" ,"Write-in 50" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"SENATE DISTRICT J" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"SENATE DISTRICT J" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"SENATE DISTRICT J" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"SENATE DISTRICT J" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"SENATE DISTRICT J" ,"Begich, Tom" ,"DEM" ,"Total" ,246 ,
"20-565 Westchester" ,"SENATE DISTRICT J" ,"Write-in 20" ,"NP" ,"Total" ,13 ,
"20-565 Westchester" ,"HOUSE DISTRICT 20" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"HOUSE DISTRICT 20" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"HOUSE DISTRICT 20" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"HOUSE DISTRICT 20" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"HOUSE DISTRICT 20" ,"Gara, Les S. " ,"DEM" ,"Total" ,250 ,
"20-565 Westchester" ,"HOUSE DISTRICT 20" ,"Write-in 20" ,"NP" ,"Total" ,16 ,
"20-565 Westchester" ,"Ballot Measure No. 1 – 15PFVR" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Ballot Measure No. 1 – 15PFVR" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Ballot Measure No. 1 – 15PFVR" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Ballot Measure No. 1 – 15PFVR" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Ballot Measure No. 1 – 15PFVR" ,"YES" ,"NP" ,"Total" ,250 ,
"20-565 Westchester" ,"Ballot Measure No. 1 – 15PFVR" ,"NO" ,"NP" ,"Total" ,92 ,
"20-565 Westchester" ,"Ballot Measure No. 2 - SJR2" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Ballot Measure No. 2 - SJR2" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Ballot Measure No. 2 - SJR2" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Ballot Measure No. 2 - SJR2" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Ballot Measure No. 2 - SJR2" ,"YES" ,"NP" ,"Total" ,192 ,
"20-565 Westchester" ,"Ballot Measure No. 2 - SJR2" ,"NO" ,"NP" ,"Total" ,133 ,
"20-565 Westchester" ,"Supreme Crt-Justice Bolger" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Supreme Crt-Justice Bolger" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Supreme Crt-Justice Bolger" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Supreme Crt-Justice Bolger" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Supreme Crt-Justice Bolger" ,"YES" ,"NP" ,"Total" ,219 ,
"20-565 Westchester" ,"Supreme Crt-Justice Bolger" ,"NO" ,"NP" ,"Total" ,84 ,
"20-565 Westchester" ,"Supreme Crt-Justice Maassen" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Supreme Crt-Justice Maassen" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Supreme Crt-Justice Maassen" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Supreme Crt-Justice Maassen" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Supreme Crt-Justice Maassen" ,"YES" ,"NP" ,"Total" ,219 ,
"20-565 Westchester" ,"Supreme Crt-Justice Maassen" ,"NO" ,"NP" ,"Total" ,83 ,
"20-565 Westchester" ,"Court of Appeals - Judge Allard" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Court of Appeals - Judge Allard" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Court of Appeals - Judge Allard" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Court of Appeals - Judge Allard" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Court of Appeals - Judge Allard" ,"YES" ,"NP" ,"Total" ,214 ,
"20-565 Westchester" ,"Court of Appeals - Judge Allard" ,"NO" ,"NP" ,"Total" ,71 ,
"20-565 Westchester" ,"Sup Court JD3 Aarseth" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Aarseth" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Aarseth" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Sup Court JD3 Aarseth" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Sup Court JD3 Aarseth" ,"YES" ,"NP" ,"Total" ,206 ,
"20-565 Westchester" ,"Sup Court JD3 Aarseth" ,"NO" ,"NP" ,"Total" ,68 ,
"20-565 Westchester" ,"Sup Court JD3 Easter" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Easter" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Easter" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Sup Court JD3 Easter" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Sup Court JD3 Easter" ,"YES" ,"NP" ,"Total" ,208 ,
"20-565 Westchester" ,"Sup Court JD3 Easter" ,"NO" ,"NP" ,"Total" ,66 ,
"20-565 Westchester" ,"Sup Court JD3 Kristiansen" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Kristiansen" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Kristiansen" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Sup Court JD3 Kristiansen" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Sup Court JD3 Kristiansen" ,"YES" ,"NP" ,"Total" ,205 ,
"20-565 Westchester" ,"Sup Court JD3 Kristiansen" ,"NO" ,"NP" ,"Total" ,65 ,
"20-565 Westchester" ,"Sup Court JD3 Marston" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Marston" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Marston" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Sup Court JD3 Marston" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Sup Court JD3 Marston" ,"YES" ,"NP" ,"Total" ,213 ,
"20-565 Westchester" ,"Sup Court JD3 Marston" ,"NO" ,"NP" ,"Total" ,64 ,
"20-565 Westchester" ,"Sup Court JD3 Moran" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Moran" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Moran" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Sup Court JD3 Moran" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Sup Court JD3 Moran" ,"YES" ,"NP" ,"Total" ,205 ,
"20-565 Westchester" ,"Sup Court JD3 Moran" ,"NO" ,"NP" ,"Total" ,69 ,
"20-565 Westchester" ,"Sup Court JD3 Rindner" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Rindner" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Rindner" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Sup Court JD3 Rindner" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Sup Court JD3 Rindner" ,"YES" ,"NP" ,"Total" ,204 ,
"20-565 Westchester" ,"Sup Court JD3 Rindner" ,"NO" ,"NP" ,"Total" ,73 ,
"20-565 Westchester" ,"Sup Court JD3 Saxby" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Saxby" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Saxby" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Sup Court JD3 Saxby" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Sup Court JD3 Saxby" ,"YES" ,"NP" ,"Total" ,202 ,
"20-565 Westchester" ,"Sup Court JD3 Saxby" ,"NO" ,"NP" ,"Total" ,71 ,
"20-565 Westchester" ,"Sup Court JD3 Smith" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Smith" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 Smith" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Sup Court JD3 Smith" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Sup Court JD3 Smith" ,"YES" ,"NP" ,"Total" ,210 ,
"20-565 Westchester" ,"Sup Court JD3 Smith" ,"NO" ,"NP" ,"Total" ,61 ,
"20-565 Westchester" ,"Sup Court JD3 White" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 White" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Sup Court JD3 White" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Sup Court JD3 White" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Sup Court JD3 White" ,"YES" ,"NP" ,"Total" ,204 ,
"20-565 Westchester" ,"Sup Court JD3 White" ,"NO" ,"NP" ,"Total" ,65 ,
"20-565 Westchester" ,"Dis Court JD3 Dickson" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Dis Court JD3 Dickson" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Dis Court JD3 Dickson" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Dis Court JD3 Dickson" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Dis Court JD3 Dickson" ,"YES" ,"NP" ,"Total" ,213 ,
"20-565 Westchester" ,"Dis Court JD3 Dickson" ,"NO" ,"NP" ,"Total" ,63 ,
"20-565 Westchester" ,"Dis Court JD3 Hanley" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Dis Court JD3 Hanley" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Dis Court JD3 Hanley" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Dis Court JD3 Hanley" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Dis Court JD3 Hanley" ,"YES" ,"NP" ,"Total" ,216 ,
"20-565 Westchester" ,"Dis Court JD3 Hanley" ,"NO" ,"NP" ,"Total" ,61 ,
"20-565 Westchester" ,"Dis Court JD3 Henderson" ,"Number of Precincts for Race" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Dis Court JD3 Henderson" ,"Number of Precincts Reporting" ,"NP" ,"Total" ,1 ,
"20-565 Westchester" ,"Dis Court JD3 Henderson" ,"Registered Voters" ,"NP" ,"Total" ,769 ,
"20-565 Westchester" ,"Dis Court JD3 Henderson" ,"Times Counted" ,"NP" ,"Total" ,346 ,
"20-565 Westchester" ,"Dis Court JD3 Henderson" ,"YES" ,"NP" ,"Total" ,210 ,
"20-565 Westchester" ,"Dis Court JD3 Henderson" ,"NO" ,"NP" ,"Total" ,63 ,
