"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","DU0003-136","745","11","Democratic","332"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","DU0006-139","964","11","Democratic","326"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","DU0008-142","765","11","Democratic","280"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","DU0028-165","1601","11","Democratic","639"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","DU0031-168","1429","11","Democratic","569"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","DU0034-171","1407","11","Democratic","543"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","EL0002-174","1059","11","Democratic","467"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","EL0019-194","739","11","Democratic","269"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","EL0022-197","1288","11","Democratic","553"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","EL0023-200","149","11","Democratic","74"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","EL0024-203","184","11","Democratic","79"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","EL0040-226","240","11","Democratic","105"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","EL0042-229","1162","11","Democratic","410"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","EL0044-232","756","11","Democratic","301"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","EL0046-235","1397","11","Democratic","652"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","GE0017-264","950","11","Democratic","448"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","RU0001-293","8","11","Democratic","0"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","RU0014-316","1103","11","Democratic","379"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","SC0003-319","1390","11","Democratic","563"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","SC0008-325","704","11","Democratic","369"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","SC0023-345","1160","11","Democratic","454"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","SC0025-348","499","11","Democratic","171"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","SC0028-351","932","11","Democratic","431"
"45","0","KANE","210","Raja Krishnamoorthi","320","8TH CONGRESS","SC0031-354","787","11","Democratic","281"
"45","0","KANE","215","Mark Rice","320","8TH CONGRESS","DU0017-154","1200","12","Republican","378"
"45","0","KANE","215","Mark Rice","320","8TH CONGRESS","DU0020-157","1277","12","Republican","506"
"45","0","KANE","215","Mark Rice","320","8TH CONGRESS","DU0023-160","774","12","Republican","245"
"45","0","KANE","215","Mark Rice","320","8TH CONGRESS","DU0026-163","673","12","Republican","234"
"45","0","KANE","215","Mark Rice","320","8TH CONGRESS","EL0010-183","174","12","Republican","42"
"45","0","KANE","215","Mark Rice","320","8TH CONGRESS","EL0013-186","797","12","Republican","120"
"45","0","KANE","215","Mark Rice","320","8TH CONGRESS","EL0015-189","701","12","Republican","211"
"45","0","KANE","215","Mark Rice","320","8TH CONGRESS","EL0017-192","1046","12","Republican","179"
"45","0","KANE","215","Mark Rice","320","8TH CONGRESS","EL0033-215","444","12","Republican","45"
