"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9901002","875","11","Democratic","376"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9905001","1584","11","Democratic","691"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9908001","1730","11","Democratic","686"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9908002","1059","11","Democratic","429"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9800012","816","11","Democratic","301"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9800023","1370","11","Democratic","463"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9800027","1656","11","Democratic","566"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","7800046","1081","11","Democratic","351"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","7800047","1052","11","Democratic","356"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","7900015","1025","11","Democratic","526"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","7900060","1674","11","Democratic","661"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","8900023","1181","11","Democratic","526"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9200007","762","11","Democratic","347"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9400006","1618","11","Democratic","437"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9400007","779","11","Democratic","243"
"16","0","COOK","165","Jesus ""Chuy"" Garcia","280","4TH CONGRESS","9400018","774","11","Democratic","202"
