"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Shields 240","647","11","Democratic","277"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Shields 241","516","11","Democratic","232"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Shields 250","1138","11","Democratic","424"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Shields 253","981","11","Democratic","351"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Vernon 264","759","11","Democratic","357"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Vernon 277","1195","11","Democratic","600"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Vernon 291","1113","11","Democratic","503"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Warren 305","1132","11","Democratic","532"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Warren 306","1174","11","Democratic","515"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Warren 307","1174","11","Democratic","434"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Warren 316","1075","11","Democratic","435"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Warren 319","1017","11","Democratic","373"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Warren 330","1034","11","Democratic","481"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Warren 333","1060","11","Democratic","486"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Waukegan 357","1067","11","Democratic","341"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Waukegan 369","566","11","Democratic","214"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Waukegan 383","913","11","Democratic","300"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","West Deerfield 394","935","11","Democratic","327"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","West Deerfield 408","805","11","Democratic","371"
"49","0","LAKE","230","Brad Schneider","340","10TH CONGRESS","Zion 431","1060","11","Democratic","398"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Antioch 14","1158","12","Republican","433"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Avon 24","1143","12","Republican","290"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Avon 27","1123","12","Republican","220"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Avon 39","1150","12","Republican","265"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Avon 42","1212","12","Republican","293"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Benton 56","868","12","Republican","326"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Benton 65","754","12","Republican","175"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Fremont 120","1183","12","Republican","389"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Grant 132","1136","12","Republican","345"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Grant 135","1147","12","Republican","384"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Grant 144","1246","12","Republican","400"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Grant 147","1145","12","Republican","303"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Lake Villa 148","1226","12","Republican","550"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Lake Villa 159","1078","12","Republican","333"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Lake Villa 162","1143","12","Republican","346"
"49","0","LAKE","235","Jim Carris","340","10TH CONGRESS","Libertyville 174","707","12","Republican","263"
