"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"74","0","PIATT","260","Nikki Budzinski","370","13TH CONGRESS","BEMENT 2","627","11","DEMOCRATIC","190"
"74","0","PIATT","50004","WRITE-IN","370","13TH CONGRESS","BEMENT 1","574","99","NON-PARTISAN","0"
"74","0","PIATT","50004","WRITE-IN","370","13TH CONGRESS","MONTICELLO 1","997","99","NON-PARTISAN","1"
"55","0","MACON","260","Nikki Budzinski","370","13TH CONGRESS","DECATUR 3","1419","11","DEMOCRATIC","496"
"55","0","MACON","260","Nikki Budzinski","370","13TH CONGRESS","DECATUR 10","1116","11","DEMOCRATIC","395"
"55","0","MACON","260","Nikki Budzinski","370","13TH CONGRESS","DECATUR 28","1123","11","DEMOCRATIC","332"
"55","0","MACON","260","Nikki Budzinski","370","13TH CONGRESS","OAKLEY","816","11","DEMOCRATIC","157"
"55","0","MACON","260","Nikki Budzinski","370","13TH CONGRESS","WHITMORE 2","1514","11","DEMOCRATIC","457"
"55","0","MACON","265","Joshua Loyd","370","13TH CONGRESS","DECATUR 4","1436","12","REPUBLICAN","209"
"55","0","MACON","265","Joshua Loyd","370","13TH CONGRESS","DECATUR 15","796","12","REPUBLICAN","53"
"55","0","MACON","265","Joshua Loyd","370","13TH CONGRESS","DECATUR 22","754","12","REPUBLICAN","90"
"55","0","MACON","265","Joshua Loyd","370","13TH CONGRESS","HICKORY PT. 1","2199","12","REPUBLICAN","992"
"55","0","MACON","50001","WRITE-IN","370","13TH CONGRESS","DECATUR 17","1112","99","NON-PARTISAN","0"
"55","0","MACON","50001","WRITE-IN","370","13TH CONGRESS","DECATUR 24","1146","99","NON-PARTISAN","1"
"55","0","MACON","50001","WRITE-IN","370","13TH CONGRESS","HICKORY PT. 3","812","99","NON-PARTISAN","0"
"55","0","MACON","50001","WRITE-IN","370","13TH CONGRESS","HICKORY PT. 10","857","99","NON-PARTISAN","0"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","CAPITAL 006","1188","11","DEMOCRATIC","370"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","CAPITAL 009","942","11","DEMOCRATIC","358"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","CAPITAL 022","634","11","DEMOCRATIC","200"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","CAPITAL 025","730","11","DEMOCRATIC","199"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","CAPITAL 051","1064","11","DEMOCRATIC","453"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","CAPITAL 054","831","11","DEMOCRATIC","476"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","CAPITAL 070","1047","11","DEMOCRATIC","407"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","CAPITAL 083","744","11","DEMOCRATIC","322"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","AUBURN 001","852","11","DEMOCRATIC","206"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","AUBURN 004","858","11","DEMOCRATIC","196"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","CHATHAM 005","1131","11","DEMOCRATIC","366"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","MECHANICSBURG 002","350","11","DEMOCRATIC","98"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","PAWNEE 001","612","11","DEMOCRATIC","152"
"83","0","SANGAMON","260","Nikki Budzinski","370","13TH CONGRESS","WOODSIDE 001","620","11","DEMOCRATIC","326"
"83","0","SANGAMON","265","Joshua Loyd","370","13TH CONGRESS","CAPITAL 002","849","12","REPUBLICAN","257"
"83","0","SANGAMON","265","Joshua Loyd","370","13TH CONGRESS","CAPITAL 005","1089","12","REPUBLICAN","125"
"83","0","SANGAMON","265","Joshua Loyd","370","13TH CONGRESS","CAPITAL 018","511","12","REPUBLICAN","164"
"83","0","SANGAMON","265","Joshua Loyd","370","13TH CONGRESS","CAPITAL 021","622","12","REPUBLICAN","193"
"83","0","SANGAMON","265","Joshua Loyd","370","13TH CONGRESS","CAPITAL 034","909","12","REPUBLICAN","143"
"83","0","SANGAMON","265","Joshua Loyd","370","13TH CONGRESS","CAPITAL 047","798","12","REPUBLICAN","322"
"83","0","SANGAMON","265","Joshua Loyd","370","13TH CONGRESS","CAPITAL 050","1031","12","REPUBLICAN","129"
"83","0","SANGAMON","265","Joshua Loyd","370","13TH CONGRESS","CAPITAL 079","895","12","REPUBLICAN","51"
"83","0","SANGAMON","265","Joshua Loyd","370","13TH CONGRESS","CAPITAL 092","1259","12","REPUBLICAN","480"
"83","0","SANGAMON","265","Joshua Loyd","370","13TH CONGRESS","CHATHAM 001","1320","12","REPUBLICAN","459"
"74","0","PIATT","260","Nikki Budzinski","370","13TH CONGRESS","MONTICELLO 1","997","11","DEMOCRATIC","311"
"74","0","PIATT","265","Joshua Loyd","370","13TH CONGRESS","BEMENT 2","627","12","REPUBLICAN","304"
"74","0","PIATT","265","Joshua Loyd","370","13TH CONGRESS","MONTICELLO 2","1275","12","REPUBLICAN","573"
"74","0","PIATT","50004","WRITE-IN","370","13TH CONGRESS","CERRO GORDO 4","488","99","NON-PARTISAN","0"
"55","0","MACON","260","Nikki Budzinski","370","13TH CONGRESS","DECATUR 8","1312","11","DEMOCRATIC","135"
"55","0","MACON","260","Nikki Budzinski","370","13TH CONGRESS","DECATUR 15","796","11","DEMOCRATIC","196"
"55","0","MACON","260","Nikki Budzinski","370","13TH CONGRESS","HICKORY PT. 1","2199","11","DEMOCRATIC","641"
"55","0","MACON","260","Nikki Budzinski","370","13TH CONGRESS","ILLINI","911","11","DEMOCRATIC","218"
"55","0","MACON","265","Joshua Loyd","370","13TH CONGRESS","DECATUR 2","1215","12","REPUBLICAN","170"
"55","0","MACON","265","Joshua Loyd","370","13TH CONGRESS","DECATUR 9","630","12","REPUBLICAN","85"
"55","0","MACON","265","Joshua Loyd","370","13TH CONGRESS","DECATUR 20","1277","12","REPUBLICAN","181"
"55","0","MACON","265","Joshua Loyd","370","13TH CONGRESS","DECATUR 27","683","12","REPUBLICAN","225"
"55","0","MACON","265","Joshua Loyd","370","13TH CONGRESS","HICKORY PT. 6","1272","12","REPUBLICAN","223"
