"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","7000009","786","11","Democratic","301"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","7400001","767","11","Democratic","411"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","7400014","1596","11","Democratic","351"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","8000036","865","11","Democratic","345"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","8300001","1740","11","Democratic","456"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","8400007","1038","11","Democratic","226"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","8400009","1752","11","Democratic","429"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","8700010","1211","11","Democratic","456"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","8700027","1627","11","Democratic","310"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","8700035","1239","11","Democratic","545"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","8700042","1213","11","Democratic","556"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","8700047","1281","11","Democratic","5"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","8700048","741","11","Democratic","319"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","9600011","1513","11","Democratic","320"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","9600021","1629","11","Democratic","285"
"16","0","COOK","180","Mike Quigley","290","5TH CONGRESS","9600068","1668","11","Democratic","38"
"16","0","COOK","185","Tommy Hanson","290","5TH CONGRESS","7000002","999","12","Republican","303"
"16","0","COOK","185","Tommy Hanson","290","5TH CONGRESS","7800042","1252","12","Republican","104"
"16","0","COOK","185","Tommy Hanson","290","5TH CONGRESS","8000027","574","12","Republican","167"
"16","0","COOK","185","Tommy Hanson","290","5TH CONGRESS","8000035","1147","12","Republican","8"
"16","0","COOK","185","Tommy Hanson","290","5TH CONGRESS","8000064","850","12","Republican","287"
"16","0","COOK","185","Tommy Hanson","290","5TH CONGRESS","8000081","925","12","Republican","290"
