"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7502004","1469","11","Democratic","941"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7502005","492","11","Democratic","324"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7503003","1295","11","Democratic","937"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7504007","544","11","Democratic","349"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7505003","1549","11","Democratic","761"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7508002","1003","11","Democratic","555"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000058","1266","11","Democratic","363"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000059","1030","11","Democratic","365"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000074","865","11","Democratic","346"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000076","593","11","Democratic","216"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000083","719","11","Democratic","261"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8100033","1162","11","Democratic","736"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8100034","930","11","Democratic","397"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200018","1698","11","Democratic","825"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200019","1110","11","Democratic","376"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200027","1202","11","Democratic","423"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200030","1083","11","Democratic","328"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200053","1645","11","Democratic","726"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200056","1510","11","Democratic","551"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200062","820","11","Democratic","321"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300010","987","11","Democratic","411"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300020","1028","11","Democratic","504"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300038","867","11","Democratic","383"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300039","670","11","Democratic","257"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300041","886","11","Democratic","436"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","9600012","1575","11","Democratic","534"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","9600030","1415","11","Democratic","538"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","9600043","1223","11","Democratic","413"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","9600060","1126","11","Democratic","392"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","9600067","835","11","Democratic","327"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","9600077","808","11","Democratic","223"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","7502002","773","12","Republican","49"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","7504004","1414","12","Republican","97"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","7504005","475","12","Republican","40"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","7505001","1457","12","Republican","75"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","7507002","1513","12","Republican","125"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","7507005","1318","12","Republican","141"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","8000055","962","12","Republican","317"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","8000072","1511","12","Republican","571"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","8100013","1500","12","Republican","375"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","8100031","1067","12","Republican","94"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7501001","904","11","Democratic","454"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7503004","1475","11","Democratic","1047"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7504002","759","11","Democratic","511"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7506001","1427","11","Democratic","1010"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7506004","1497","11","Democratic","1063"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7506005","1260","11","Democratic","883"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7508004","913","11","Democratic","661"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7509002","1715","11","Democratic","1211"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000011","719","11","Democratic","209"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000030","2121","11","Democratic","927"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000031","1112","11","Democratic","358"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000040","1129","11","Democratic","364"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000051","1340","11","Democratic","364"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8100003","1015","11","Democratic","562"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8100024","1380","11","Democratic","647"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8100038","1131","11","Democratic","667"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200010","1311","11","Democratic","476"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200011","576","11","Democratic","285"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200021","1449","11","Democratic","778"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200031","1541","11","Democratic","635"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200042","1259","11","Democratic","484"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200057","1431","11","Democratic","559"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300004","1088","11","Democratic","429"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300012","1617","11","Democratic","746"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300023","840","11","Democratic","310"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300024","941","11","Democratic","433"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300030","1029","11","Democratic","525"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300033","985","11","Democratic","123"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8300042","1058","11","Democratic","407"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","9600051","1257","11","Democratic","443"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","9600052","1547","11","Democratic","678"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","9600079","1044","11","Democratic","384"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","7503002","1179","12","Republican","106"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","7505002","1372","12","Republican","94"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","7506002","728","12","Republican","52"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","7508001","1112","12","Republican","80"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","8000039","1126","12","Republican","353"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","8000046","1327","12","Republican","409"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","8000075","934","12","Republican","295"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","8100036","1349","12","Republican","258"
"16","0","COOK","225","Seth Alan Cohen","330","9TH CONGRESS","8200006","1703","12","Republican","550"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7502001","1898","11","Democratic","1258"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7504003","663","11","Democratic","431"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7506006","1298","11","Democratic","912"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7507001","1380","11","Democratic","984"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7507004","794","11","Democratic","601"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","7509005","902","11","Democratic","585"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000015","1263","11","Democratic","407"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000032","1376","11","Democratic","438"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000043","775","11","Democratic","265"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000044","676","11","Democratic","318"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000052","827","11","Democratic","420"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8000073","1154","11","Democratic","299"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200003","1671","11","Democratic","689"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200004","1074","11","Democratic","297"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200014","1359","11","Democratic","595"
"16","0","COOK","220","Janice D. Schakowsky","330","9TH CONGRESS","8200024","1573","11","Democratic","551"
