"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"77","0","PULASKI","250","Brian Roberts","360","12TH CONGRESS","GRAND CHAIN","446","11","DEMOCRATIC","59"
"77","0","PULASKI","250","Brian Roberts","360","12TH CONGRESS","KARNAK","498","11","DEMOCRATIC","33"
"77","0","PULASKI","250","Brian Roberts","360","12TH CONGRESS","MOUND CITY","398","11","DEMOCRATIC","92"
"77","0","PULASKI","255","Mike Bost","360","12TH CONGRESS","OLMSTED","500","12","REPUBLICAN","249"
"77","0","PULASKI","255","Mike Bost","360","12TH CONGRESS","PERKS-WETAUG","252","12","REPUBLICAN","120"
"77","0","PULASKI","255","Mike Bost","360","12TH CONGRESS","PULASKI","306","12","REPUBLICAN","96"
"77","0","PULASKI","255","Mike Bost","360","12TH CONGRESS","ULLIN","426","12","REPUBLICAN","197"
"17","0","CRAWFORD","250","Brian Roberts","360","12TH CONGRESS","LAMOTTE 1","837","11","DEMOCRATIC","150"
"17","0","CRAWFORD","250","Brian Roberts","360","12TH CONGRESS","MONTGOMERY","483","11","DEMOCRATIC","61"
"17","0","CRAWFORD","250","Brian Roberts","360","12TH CONGRESS","ROBINSON 2","524","11","DEMOCRATIC","100"
"17","0","CRAWFORD","250","Brian Roberts","360","12TH CONGRESS","ROBINSON 9","560","11","DEMOCRATIC","98"
"17","0","CRAWFORD","255","Mike Bost","360","12TH CONGRESS","HUTSONVILLE 1","607","12","REPUBLICAN","324"
"17","0","CRAWFORD","255","Mike Bost","360","12TH CONGRESS","OBLONG 1","700","12","REPUBLICAN","396"
"17","0","CRAWFORD","255","Mike Bost","360","12TH CONGRESS","ROBINSON 3","1101","12","REPUBLICAN","550"
"17","0","CRAWFORD","255","Mike Bost","360","12TH CONGRESS","ROBINSON 7","498","12","REPUBLICAN","161"
"93","0","WABASH","250","Brian Roberts","360","12TH CONGRESS","LICK PRAIRIE","152","11","DEMOCRATIC","7"
"93","0","WABASH","250","Brian Roberts","360","12TH CONGRESS","BELLMONT","417","11","DEMOCRATIC","48"
"93","0","WABASH","250","Brian Roberts","360","12TH CONGRESS","COFFEE","188","11","DEMOCRATIC","22"
"93","0","WABASH","250","Brian Roberts","360","12TH CONGRESS","COMPTON","118","11","DEMOCRATIC","12"
"93","0","WABASH","255","Mike Bost","360","12TH CONGRESS","MT. CARMEL 5","579","12","REPUBLICAN","236"
"100","0","WILLIAMSON","250","Brian Roberts","360","12TH CONGRESS","BLAIRSVILLE 3","0","11","DEMOCRATIC","199"
"100","0","WILLIAMSON","250","Brian Roberts","360","12TH CONGRESS","BLAIRSVILLE 4","0","11","DEMOCRATIC","88"
"100","0","WILLIAMSON","250","Brian Roberts","360","12TH CONGRESS","BLAIRSVILLE 5","0","11","DEMOCRATIC","128"
"100","0","WILLIAMSON","250","Brian Roberts","360","12TH CONGRESS","CARTERVILLE 1","0","11","DEMOCRATIC","182"
"100","0","WILLIAMSON","250","Brian Roberts","360","12TH CONGRESS","WEST MARION 6","0","11","DEMOCRATIC","124"
"100","0","WILLIAMSON","250","Brian Roberts","360","12TH CONGRESS","WEST MARION 7","0","11","DEMOCRATIC","202"
