state,electionYear,jurisdictionCode,jurisdictionName,level,vendor,systemName,equipmentType,usage,paperRecord,standardSystem,accessibleSystem,absenteeSystem,pollBookSystem,tabulation,registeredVoters,precincts,pollingPlaces,sourceGranularity,uniformityWarningRequired,uniformityNote,configurationSignals,sourceDocumentId,sourceUrl,caveat
DE,2024,DE-001,Kent County,county,ES&S,ES&S ExpressVote XL +,BMD/Tabulator,county_context,not_recorded,Ballot Marking Device/Tabulators for all voters,Ballot Marking Device/Tabulators for all voters,Batch-Fed Optical Scanners,In-House Electronic Poll Book,BMD/Tabulator,133534,99,47,county,true,Verifier row is a county-level summary. tabulation reports multiple values: BMD/Tabulator; polling-place system reports multiple values: Ballot Marking Device/Tabulators for all voters; accessible system reports multiple values: Ballot Marking Device/Tabulators for all voters; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.,tabulation reports multiple values: BMD/Tabulator | polling-place system reports multiple values: Ballot Marking Device/Tabulators for all voters | accessible system reports multiple values: Ballot Marking Device/Tabulators for all voters | absentee system differs from standard polling-place system,verified-voting-verifier-de-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/10,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
DE,2024,DE-003,New Castle County,county,ES&S,ES&S ExpressVote XL +,BMD/Tabulator,county_context,not_recorded,Ballot Marking Device/Tabulators for all voters,Ballot Marking Device/Tabulators for all voters,Batch-Fed Optical Scanners,In-House Electronic Poll Book,BMD/Tabulator,411360,318,156,county,true,Verifier row is a county-level summary. tabulation reports multiple values: BMD/Tabulator; polling-place system reports multiple values: Ballot Marking Device/Tabulators for all voters; accessible system reports multiple values: Ballot Marking Device/Tabulators for all voters; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.,tabulation reports multiple values: BMD/Tabulator | polling-place system reports multiple values: Ballot Marking Device/Tabulators for all voters | accessible system reports multiple values: Ballot Marking Device/Tabulators for all voters | absentee system differs from standard polling-place system,verified-voting-verifier-de-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/10,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
DE,2024,DE-005,Sussex County,county,ES&S,ES&S ExpressVote XL +,BMD/Tabulator,county_context,not_recorded,Ballot Marking Device/Tabulators for all voters,Ballot Marking Device/Tabulators for all voters,Batch-Fed Optical Scanners,In-House Electronic Poll Book,BMD/Tabulator,197476,120,79,county,true,Verifier row is a county-level summary. tabulation reports multiple values: BMD/Tabulator; polling-place system reports multiple values: Ballot Marking Device/Tabulators for all voters; accessible system reports multiple values: Ballot Marking Device/Tabulators for all voters; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.,tabulation reports multiple values: BMD/Tabulator | polling-place system reports multiple values: Ballot Marking Device/Tabulators for all voters | accessible system reports multiple values: Ballot Marking Device/Tabulators for all voters | absentee system differs from standard polling-place system,verified-voting-verifier-de-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/10,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
