state,election_year,jurisdiction_name,county,local_unit,source_id,source_level,row_method,source_url,dem_votes,rep_votes,other_votes,total_votes
NY,2012,Albany County,Albany County,Albany County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,87556,45064,3908,136528
NY,2012,Allegany County,Allegany County,Allegany County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,6139,10390,544,17073
NY,2012,Bronx County,Bronx County,Bronx County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,339211,29967,4594,373772
NY,2012,Broome County,Broome County,Broome County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,41970,37641,2616,82227
NY,2012,Cattaraugus County,Cattaraugus County,Cattaraugus County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,12649,16569,895,30113
NY,2012,Cayuga County,Cayuga County,Cayuga County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,17007,13454,1170,31631
NY,2012,Chautauqua County,Chautauqua County,Chautauqua County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,23812,27971,1400,53183
NY,2012,Chemung County,Chemung County,Chemung County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,16797,17612,794,35203
NY,2012,Chenango County,Chenango County,Chenango County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,9116,9713,632,19461
NY,2012,Clinton County,Clinton County,Clinton County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,18961,11115,821,30897
NY,2012,Columbia County,Columbia County,Columbia County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,16221,12225,832,29278
NY,2012,Cortland County,Cortland County,Cortland County,ny-2012-general-official-pdf,county,newYorkOfficialGeneralPdfCountyPresident,https://ny.elstats-staging.com/eng/files/serve/106,10482,8695,562,19739
