state,election_year,jurisdiction_name,county,local_unit,source_id,source_level,row_method,source_url,dem_votes,rep_votes,other_votes,total_votes
IA,2012,Adair County,Adair County,Adair County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,1790,2114,92,3996
IA,2012,Adams County,Adams County,Adams County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,1028,1108,49,2185
IA,2012,Allamakee County,Allamakee County,Allamakee County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,3553,3264,117,6934
IA,2012,Appanoose County,Appanoose County,Appanoose County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,2951,3161,133,6245
IA,2012,Audubon County,Audubon County,Audubon County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,1611,1802,44,3457
IA,2012,Benton County,Benton County,Benton County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,6862,6940,221,14023
IA,2012,Black Hawk County,Black Hawk County,Black Hawk County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,39821,26235,1085,67141
IA,2012,Boone County,Boone County,Boone County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,7512,6556,320,14388
IA,2012,Bremer County,Bremer County,Bremer County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,6763,6405,178,13346
IA,2012,Buchanan County,Buchanan County,Buchanan County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,5911,4450,174,10535
IA,2012,Buena Vista County,Buena Vista County,Buena Vista County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,3700,4554,129,8383
IA,2012,Butler County,Butler County,Butler County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,3329,4106,110,7545
IA,2012,Calhoun County,Calhoun County,Calhoun County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,2238,2891,101,5230
IA,2012,Carroll County,Carroll County,Carroll County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,4947,5601,126,10674
IA,2012,Cass County,Cass County,Cass County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,2858,4217,130,7205
IA,2012,Cedar County,Cedar County,Cedar County,ia-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Iowa,4972,4529,148,9649
