state,election_year,jurisdiction_name,county,local_unit,source_id,source_level,row_method,source_url,dem_votes,rep_votes,other_votes,total_votes
UT,2012,Beaver County,Beaver County,Beaver County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,346,2174,40,2560
UT,2012,Box Elder County,Box Elder County,Box Elder County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,1984,17101,323,19408
UT,2012,Cache County,Cache County,Cache County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,6244,35039,1010,42293
UT,2012,Carbon County,Carbon County,Carbon County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,2275,5090,202,7567
UT,2012,Daggett County,Daggett County,Daggett County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,94,406,20,520
UT,2012,Davis County,Davis County,Davis County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,21889,96861,2319,121069
UT,2012,Duchesne County,Duchesne County,Duchesne County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,581,5698,100,6379
UT,2012,Emery County,Emery County,Emery County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,569,3777,103,4449
UT,2012,Garfield County,Garfield County,Garfield County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,308,1832,42,2182
UT,2012,Grand County,Grand County,Grand County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,1727,1996,227,3950
UT,2012,Iron County,Iron County,Iron County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,2148,14200,463,16811
UT,2012,Juab County,Juab County,Juab County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,451,3448,111,4010
UT,2012,Kane County,Kane County,Kane County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,744,2522,105,3371
UT,2012,Millard County,Millard County,Millard County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,431,4478,146,5055
UT,2012,Morgan County,Morgan County,Morgan County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,403,4114,80,4597
UT,2012,Piute County,Piute County,Piute County,ut-historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Utah,74,697,11,782
