state,election_year,jurisdiction_name,county,local_unit,source_id,source_level,row_method,source_url,dem_votes,rep_votes,other_votes,total_votes
AR,2012,Arkansas County,Arkansas County,Arkansas County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,2455,3897,142,6494
AR,2012,Ashley County,Ashley County,Ashley County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,2859,4867,195,7921
AR,2012,Baxter County,Baxter County,Baxter County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,5172,13688,479,19339
AR,2012,Benton County,Benton County,Benton County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,22636,54646,1975,79257
AR,2012,Boone County,Boone County,Boone County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,3772,11159,460,15391
AR,2012,Bradley County,Bradley County,Bradley County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,1449,2134,69,3652
AR,2012,Calhoun County,Calhoun County,Calhoun County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,660,1458,56,2174
AR,2012,Carroll County,Carroll County,Carroll County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,3696,6125,362,10183
AR,2012,Chicot County,Chicot County,Chicot County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,2649,1670,42,4361
AR,2012,Clark County,Clark County,Clark County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,3811,4343,255,8409
AR,2012,Clay County,Clay County,Clay County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,1738,3225,147,5110
AR,2012,Cleburne County,Cleburne County,Cleburne County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,2620,8693,334,11647
AR,2012,Cleveland County,Cleveland County,Cleveland County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,845,2313,108,3266
AR,2012,Columbia County,Columbia County,Columbia County,ar-historical-presidential-baseline,county,wikipediaCountyPresidentialTable2012OfficialApiBlocked,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Arkansas,3557,5790,108,9455
