state,election_year,jurisdiction_name,source_id,source_level,row_method,dem_votes,rep_votes,other_votes,total_votes,source_url
NE,2012,Morrill,ne-2012-general-canvass-book,county,officialCanvassPdfText,455,1681,54,2190,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Nance,ne-2012-general-canvass-book,county,officialCanvassPdfText,481,1106,34,1621,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Nemaha,ne-2012-general-canvass-book,county,officialCanvassPdfText,1128,2012,74,3214,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Nuckolls,ne-2012-general-canvass-book,county,officialCanvassPdfText,568,1574,49,2191,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Otoe,ne-2012-general-canvass-book,county,officialCanvassPdfText,2561,4258,163,6982,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Pawnee,ne-2012-general-canvass-book,county,officialCanvassPdfText,400,899,42,1341,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Perkins,ne-2012-general-canvass-book,county,officialCanvassPdfText,238,1135,21,1394,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Phelps,ne-2012-general-canvass-book,county,officialCanvassPdfText,880,3400,100,4380,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Pierce,ne-2012-general-canvass-book,county,officialCanvassPdfText,637,2707,87,3431,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Platte,ne-2012-general-canvass-book,county,officialCanvassPdfText,3148,10061,264,13473,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Polk,ne-2012-general-canvass-book,county,officialCanvassPdfText,528,1890,39,2457,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Red Willow,ne-2012-general-canvass-book,county,officialCanvassPdfText,952,3891,93,4936,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Richardson,ne-2012-general-canvass-book,county,officialCanvassPdfText,1191,2443,105,3739,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Rock,ne-2012-general-canvass-book,county,officialCanvassPdfText,103,672,14,789,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Saline,ne-2012-general-canvass-book,county,officialCanvassPdfText,2289,2557,112,4958,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Sarpy,ne-2012-general-canvass-book,county,officialCanvassPdfText,26671,43213,1606,71490,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Saunders,ne-2012-general-canvass-book,county,officialCanvassPdfText,3307,6770,235,10312,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Scotts Bluff,ne-2012-general-canvass-book,county,officialCanvassPdfText,4327,9648,312,14287,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Seward,ne-2012-general-canvass-book,county,officialCanvassPdfText,2386,5003,184,7573,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Sheridan,ne-2012-general-canvass-book,county,officialCanvassPdfText,390,2021,61,2472,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Sherman,ne-2012-general-canvass-book,county,officialCanvassPdfText,552,927,51,1530,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Sioux,ne-2012-general-canvass-book,county,officialCanvassPdfText,101,624,14,739,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Stanton,ne-2012-general-canvass-book,county,officialCanvassPdfText,614,1949,81,2644,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Thayer,ne-2012-general-canvass-book,county,officialCanvassPdfText,728,1874,57,2659,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Thomas,ne-2012-general-canvass-book,county,officialCanvassPdfText,42,360,6,408,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Thurston,ne-2012-general-canvass-book,county,officialCanvassPdfText,1247,939,29,2215,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Valley,ne-2012-general-canvass-book,county,officialCanvassPdfText,498,1657,40,2195,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Washington,ne-2012-general-canvass-book,county,officialCanvassPdfText,3132,6899,215,10246,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Wayne,ne-2012-general-canvass-book,county,officialCanvassPdfText,1074,2493,115,3682,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Webster,ne-2012-general-canvass-book,county,officialCanvassPdfText,442,1258,42,1742,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,Wheeler,ne-2012-general-canvass-book,county,officialCanvassPdfText,93,345,10,448,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
NE,2012,York,ne-2012-general-canvass-book,county,officialCanvassPdfText,1373,4874,108,6355,https://sos.nebraska.gov/sites/default/files/doc/elections/2012/2012-general-canvass.pdf
