state,election_year,jurisdiction_name,county,local_unit,source_id,source_level,row_method,source_url,dem_votes,rep_votes,other_votes,total_votes
NV,2012,Carson City,Carson City,Carson City,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,10291,12394,634,23319
NV,2012,Churchill County,Churchill County,Churchill County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,2961,7061,243,10265
NV,2012,Clark County,Clark County,Clark County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,389936,289053,12201,691190
NV,2012,Douglas County,Douglas County,Douglas County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,9297,16276,502,26075
NV,2012,Elko County,Elko County,Elko County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,3511,12014,461,15986
NV,2012,Esmeralda County,Esmeralda County,Esmeralda County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,92,317,26,435
NV,2012,Eureka County,Eureka County,Eureka County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,107,663,38,808
NV,2012,Humboldt County,Humboldt County,Humboldt County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,1737,3810,197,5744
NV,2012,Lander County,Lander County,Lander County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,534,1580,51,2165
NV,2012,Lincoln County,Lincoln County,Lincoln County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,400,1691,61,2152
NV,2012,Lyon County,Lyon County,Lyon County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,7380,13520,565,21465
NV,2012,Mineral County,Mineral County,Mineral County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,863,1080,92,2035
NV,2012,Nye County,Nye County,Nye County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,6320,10566,636,17522
NV,2012,Pershing County,Pershing County,Pershing County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,632,1167,85,1884
NV,2012,Storey County,Storey County,Storey County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,920,1321,73,2314
NV,2012,Washoe County,Washoe County,Washoe County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,95409,88453,3993,187855
NV,2012,White Pine County,White Pine County,White Pine County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Nevada,983,2601,120,3704
NV,2016,Carson City,Carson City,Carson City,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,9610,13125,2281,25016
NV,2016,Churchill County,Churchill County,Churchill County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,2210,7830,898,10938
NV,2016,Clark County,Clark County,Clark County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,402227,320057,44872,767156
NV,2016,Douglas County,Douglas County,Douglas County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,8454,17415,2016,27885
NV,2016,Elko County,Elko County,Elko County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,3401,13551,1607,18559
NV,2016,Esmeralda County,Esmeralda County,Esmeralda County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,65,329,29,423
NV,2016,Eureka County,Eureka County,Eureka County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,74,723,57,854
NV,2016,Humboldt County,Humboldt County,Humboldt County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,1386,4521,526,6433
NV,2016,Lander County,Lander County,Lander County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,403,1828,182,2413
NV,2016,Lincoln County,Lincoln County,Lincoln County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,285,1671,176,2132
NV,2016,Lyon County,Lyon County,Lyon County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,6146,16005,1611,23762
NV,2016,Mineral County,Mineral County,Mineral County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,637,1179,181,1997
NV,2016,Nye County,Nye County,Nye County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,5094,13324,1177,19595
NV,2016,Pershing County,Pershing County,Pershing County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,430,1403,149,1982
NV,2016,Storey County,Storey County,Storey County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,752,1616,190,2558
NV,2016,Washoe County,Washoe County,Washoe County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,97379,94758,17772,209909
NV,2016,White Pine County,White Pine County,White Pine County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_Nevada,707,2723,343,3773
NV,2020,Carson City,Carson City,Carson City,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,12735,16113,891,29739
NV,2020,Churchill County,Churchill County,Churchill County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,3051,9372,467,12890
NV,2020,Clark County,Clark County,Clark County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,521852,430930,19728,972510
NV,2020,Douglas County,Douglas County,Douglas County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,11571,21630,924,34125
NV,2020,Elko County,Elko County,Elko County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,4557,16741,669,21967
NV,2020,Esmeralda County,Esmeralda County,Esmeralda County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,74,400,13,487
NV,2020,Eureka County,Eureka County,Eureka County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,105,895,17,1017
NV,2020,Humboldt County,Humboldt County,Humboldt County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,1689,5877,205,7771
NV,2020,Lander County,Lander County,Lander County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,496,2198,71,2765
NV,2020,Lincoln County,Lincoln County,Lincoln County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,330,2067,49,2446
NV,2020,Lyon County,Lyon County,Lyon County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,8473,20914,851,30238
NV,2020,Mineral County,Mineral County,Mineral County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,829,1423,83,2335
NV,2020,Nye County,Nye County,Nye County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,7288,17528,562,25378
NV,2020,Pershing County,Pershing County,Pershing County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,547,1731,42,2320
NV,2020,Storey County,Storey County,Storey County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,902,1908,67,2877
NV,2020,Washoe County,Washoe County,Washoe County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,128128,116760,7254,252142
NV,2020,White Pine County,White Pine County,White Pine County,historical-presidential-wikipedia-county,county,wikipediaCountyPresidentialTable,https://en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Nevada,859,3403,107,4369
