state,election_year,jurisdiction_code,jurisdiction_name,county,local_unit,level,ballots_cast,registered_voters,turnout_pct,denominator_type,denominator_timing,denominator_note,warning_required,source_url,source_title,source_status
NC,2024,3700100000,ALAMANCE COUNTY,,ALAMANCE COUNTY,jurisdiction,90551,119766,75.6066,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3700300000,ALEXANDER COUNTY,,ALEXANDER COUNTY,jurisdiction,20845,25966,80.2781,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3700500000,ALLEGHANY COUNTY,,ALLEGHANY COUNTY,jurisdiction,6574,8335,78.8722,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3700700000,ANSON COUNTY,,ANSON COUNTY,jurisdiction,10955,16745,65.4225,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3700900000,ASHE COUNTY,,ASHE COUNTY,jurisdiction,16445,20829,78.9524,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3701100000,AVERY COUNTY,,AVERY COUNTY,jurisdiction,9589,12871,74.5008,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3701300000,BEAUFORT COUNTY,,BEAUFORT COUNTY,jurisdiction,26775,35125,76.2278,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3701500000,BERTIE COUNTY,,BERTIE COUNTY,jurisdiction,9229,12838,71.8881,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3701700000,BLADEN COUNTY,,BLADEN COUNTY,jurisdiction,16870,23710,71.1514,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3701900000,BRUNSWICK COUNTY,,BRUNSWICK COUNTY,jurisdiction,110207,141259,78.0177,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3702100000,BUNCOMBE COUNTY,,BUNCOMBE COUNTY,jurisdiction,162561,217714,74.6672,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3702300000,BURKE COUNTY,,BURKE COUNTY,jurisdiction,46168,61321,75.2891,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3702500000,CABARRUS COUNTY,,CABARRUS COUNTY,jurisdiction,121062,162427,74.5332,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3702700000,CALDWELL COUNTY,,CALDWELL COUNTY,jurisdiction,43778,56462,77.5353,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3702900000,CAMDEN COUNTY,,CAMDEN COUNTY,jurisdiction,6368,8807,72.3061,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NC,2024,3703100000,CARTERET COUNTY,,CARTERET COUNTY,jurisdiction,46323,58891,78.6589,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
