state,election_year,jurisdiction_code,jurisdiction_name,county,local_unit,level,ballots_cast,registered_voters,turnout_pct,denominator_type,denominator_timing,denominator_note,warning_required,source_url,source_title,source_status
AZ,2024,0400100000,APACHE COUNTY,,APACHE COUNTY,jurisdiction,32685,57277,57.0648,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0400300000,COCHISE COUNTY,,COCHISE COUNTY,jurisdiction,59501,93667,63.5240,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0400500000,COCONINO COUNTY,,COCONINO COUNTY,jurisdiction,70993,107747,65.8886,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0400700000,GILA COUNTY,,GILA COUNTY,jurisdiction,27979,38962,71.8110,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0400900000,GRAHAM COUNTY,,GRAHAM COUNTY,jurisdiction,15327,23295,65.7952,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0401100000,GREENLEE COUNTY,,GREENLEE COUNTY,jurisdiction,3341,5283,63.2406,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0401200000,LA PAZ COUNTY,,LA PAZ COUNTY,jurisdiction,7700,14515,53.0486,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0401300000,MARICOPA COUNTY,,MARICOPA COUNTY,jurisdiction,2078460,3063444,67.8472,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0401500000,MOHAVE COUNTY,,MOHAVE COUNTY,jurisdiction,111355,173057,64.3459,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0401700000,NAVAJO COUNTY,,NAVAJO COUNTY,jurisdiction,51386,78980,65.0620,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0401900000,PIMA COUNTY,,PIMA COUNTY,jurisdiction,568431,741244,76.6861,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0402100000,PINAL COUNTY,,PINAL COUNTY,jurisdiction,211594,318271,66.4823,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0402300000,SANTA CRUZ COUNTY,,SANTA CRUZ COUNTY,jurisdiction,19428,33602,57.8180,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0402500000,YAVAPAI COUNTY,,YAVAPAI COUNTY,jurisdiction,150885,197449,76.4172,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
AZ,2024,0402700000,YUMA COUNTY,,YUMA COUNTY,jurisdiction,68910,128544,53.6081,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
