state,election_year,jurisdiction_code,jurisdiction_name,county,local_unit,level,ballots_cast,registered_voters,turnout_pct,denominator_type,denominator_timing,denominator_note,warning_required,source_url,source_title,source_status
NM,2024,3500100000,BERNALILLO COUNTY,,BERNALILLO COUNTY,jurisdiction,312820,454216,68.8703,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3500300000,CATRON COUNTY,,CATRON COUNTY,jurisdiction,2367,3282,72.1207,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3500500000,CHAVES COUNTY,,CHAVES COUNTY,jurisdiction,22275,36746,60.6188,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3500600000,CIBOLA COUNTY,,CIBOLA COUNTY,jurisdiction,9017,15731,57.3199,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3500700000,COLFAX COUNTY,,COLFAX COUNTY,jurisdiction,5854,8807,66.4699,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3500900000,CURRY COUNTY,,CURRY COUNTY,jurisdiction,15288,27655,55.2811,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3501100000,DE BACA COUNTY,,DE BACA COUNTY,jurisdiction,882,1271,69.3942,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3501300000,DONA ANA COUNTY,,DONA ANA COUNTY,jurisdiction,85741,142766,60.0570,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3501500000,EDDY COUNTY,,EDDY COUNTY,jurisdiction,23542,37191,63.3003,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3501700000,GRANT COUNTY,,GRANT COUNTY,jurisdiction,14276,21210,67.3079,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3501900000,GUADALUPE COUNTY,,GUADALUPE COUNTY,jurisdiction,1951,3226,60.4774,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3502100000,HARDING COUNTY,,HARDING COUNTY,jurisdiction,433,587,73.7649,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3502300000,HIDALGO COUNTY,,HIDALGO COUNTY,jurisdiction,1874,2854,65.6622,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3502500000,LEA COUNTY,,LEA COUNTY,jurisdiction,21284,39076,54.4682,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3502700000,LINCOLN COUNTY,,LINCOLN COUNTY,jurisdiction,10213,15062,67.8064,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3502800000,LOS ALAMOS COUNTY,,LOS ALAMOS COUNTY,jurisdiction,12322,16441,74.9468,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3502900000,LUNA COUNTY,,LUNA COUNTY,jurisdiction,8110,14144,57.3388,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3503100000,MCKINLEY COUNTY,,MCKINLEY COUNTY,jurisdiction,25987,48106,54.0203,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3503300000,MORA COUNTY,,MORA COUNTY,jurisdiction,2515,3823,65.7860,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3503500000,OTERO COUNTY,,OTERO COUNTY,jurisdiction,24349,40698,59.8285,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3503700000,QUAY COUNTY,,QUAY COUNTY,jurisdiction,3725,5668,65.7198,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3503900000,RIO ARRIBA COUNTY,,RIO ARRIBA COUNTY,jurisdiction,16068,26298,61.0997,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3504100000,ROOSEVELT COUNTY,,ROOSEVELT COUNTY,jurisdiction,6662,11760,56.6497,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3504300000,SANDOVAL COUNTY,,SANDOVAL COUNTY,jurisdiction,79946,114586,69.7694,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3504500000,SAN JUAN COUNTY,,SAN JUAN COUNTY,jurisdiction,53065,80267,66.1106,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3504700000,SAN MIGUEL COUNTY,,SAN MIGUEL COUNTY,jurisdiction,11180,19280,57.9876,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3504900000,SANTA FE COUNTY,,SANTA FE COUNTY,jurisdiction,83872,115990,72.3097,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3505100000,SIERRA COUNTY,,SIERRA COUNTY,jurisdiction,5977,8830,67.6897,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3505300000,SOCORRO COUNTY,,SOCORRO COUNTY,jurisdiction,7309,11363,64.3228,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3505500000,TAOS COUNTY,,TAOS COUNTY,jurisdiction,16713,26236,63.7025,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3505700000,TORRANCE COUNTY,,TORRANCE COUNTY,jurisdiction,7222,10726,67.3317,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3505900000,UNION COUNTY,,UNION COUNTY,jurisdiction,1674,2570,65.1362,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
NM,2024,3506100000,VALENCIA COUNTY,,VALENCIA COUNTY,jurisdiction,33410,49518,67.4704,registeredVoters,eacReported,EAC-reported registered-voter denominator,false,https://www.eac.gov/research-and-data/studies-and-reports,U.S. EAC Election Administration and Voting Survey,candidate
